am_sid,am_cat,sciname,iucn_sid,pop_trend,pop_cat,spp_group,id_no,iucn_subpop,spatial_source,cat_score,trend_score,rgn_id,rgn_name
ITS-174733,LC,Phalacrocorax aristotelis,22696894,Decreasing,LC,BOTW,22696894,NA,iucn-bli,0,-0.5,6,norway
ITS-174733,LC,Phalacrocorax aristotelis,22696894,Decreasing,LC,BOTW,22696894,NA,iucn-bli,0,-0.5,7,Jan Mayen
ITS-174733,LC,Phalacrocorax aristotelis,22696894,Decreasing,LC,BOTW,22696894,NA,iucn-bli,0,-0.5,9,east
ITS-174717,LC,Phalacrocorax auritus,22696776,Increasing,LC,BOTW,22696776,NA,iucn-bli,0,0.5,1,Alaska
ITS-174717,LC,Phalacrocorax auritus,22696776,Increasing,LC,BOTW,22696776,NA,iucn-bli,0,0.5,4,Russia
ITS-174717,LC,Phalacrocorax auritus,22696776,Increasing,LC,BOTW,22696776,NA,iucn-bli,0,0.5,8,west
ITS-174715,LC,Phalacrocorax carbo,22696792,Increasing,LC,BOTW,22696792,NA,iucn-bli,0,0.5,2,Nunavut
ITS-174715,LC,Phalacrocorax carbo,22696792,Increasing,LC,BOTW,22696792,NA,iucn-bli,0,0.5,4,Russia
ITS-174715,LC,Phalacrocorax carbo,22696792,Increasing,LC,BOTW,22696792,NA,iucn-bli,0,0.5,5,svalbard
ITS-174715,LC,Phalacrocorax carbo,22696792,Increasing,LC,BOTW,22696792,NA,iucn-bli,0,0.5,6,norway
ITS-174715,LC,Phalacrocorax carbo,22696792,Increasing,LC,BOTW,22696792,NA,iucn-bli,0,0.5,7,Jan Mayen
ITS-174715,LC,Phalacrocorax carbo,22696792,Increasing,LC,BOTW,22696792,NA,iucn-bli,0,0.5,8,west
ITS-174715,LC,Phalacrocorax carbo,22696792,Increasing,LC,BOTW,22696792,NA,iucn-bli,0,0.5,9,east
ITS-174725,LC,Phalacrocorax pelagicus,22728950,Decreasing,LC,BOTW,22728950,NA,iucn-bli,0,-0.5,1,Alaska
ITS-174725,LC,Phalacrocorax pelagicus,22728950,Decreasing,LC,BOTW,22728950,NA,iucn-bli,0,-0.5,2,Nunavut
ITS-174725,LC,Phalacrocorax pelagicus,22728950,Decreasing,LC,BOTW,22728950,NA,iucn-bli,0,-0.5,3,Beaufort Sea
ITS-174725,LC,Phalacrocorax pelagicus,22728950,Decreasing,LC,BOTW,22728950,NA,iucn-bli,0,-0.5,4,Russia
ITS-174725,LC,Phalacrocorax pelagicus,22728950,Decreasing,LC,BOTW,22728950,NA,iucn-bli,0,-0.5,8,west
ITS-175153,VU,Polysticta stelleri,22680415,Decreasing,VU,BOTW,22680415,NA,iucn-bli,0.4,-0.5,1,Alaska
ITS-175153,VU,Polysticta stelleri,22680415,Decreasing,VU,BOTW,22680415,NA,iucn-bli,0.4,-0.5,4,Russia
ITS-175153,VU,Polysticta stelleri,22680415,Decreasing,VU,BOTW,22680415,NA,iucn-bli,0.4,-0.5,5,svalbard
ITS-175153,VU,Polysticta stelleri,22680415,Decreasing,VU,BOTW,22680415,NA,iucn-bli,0.4,-0.5,6,norway
ITS-175153,VU,Polysticta stelleri,22680415,Decreasing,VU,BOTW,22680415,NA,iucn-bli,0.4,-0.5,7,Jan Mayen
ITS-175153,VU,Polysticta stelleri,22680415,Decreasing,VU,BOTW,22680415,NA,iucn-bli,0.4,-0.5,9,east
ITS-174590,LC,Pterodroma mollis,22698080,Stable,LC,BOTW,22698080,NA,iucn-bli,0,0,4,Russia
ITS-174590,LC,Pterodroma mollis,22698080,Stable,LC,BOTW,22698080,NA,iucn-bli,0,0,5,svalbard
ITS-174590,LC,Pterodroma mollis,22698080,Stable,LC,BOTW,22698080,NA,iucn-bli,0,0,6,norway
ITS-174590,LC,Pterodroma mollis,22698080,Stable,LC,BOTW,22698080,NA,iucn-bli,0,0,7,Jan Mayen
ITS-174590,LC,Pterodroma mollis,22698080,Stable,LC,BOTW,22698080,NA,iucn-bli,0,0,9,east
ITS-174555,LC,Puffinus puffinus,22698226,Decreasing,LC,BOTW,22698226,NA,iucn-bli,0,-0.5,4,Russia
ITS-174555,LC,Puffinus puffinus,22698226,Decreasing,LC,BOTW,22698226,NA,iucn-bli,0,-0.5,5,svalbard
ITS-174555,LC,Puffinus puffinus,22698226,Decreasing,LC,BOTW,22698226,NA,iucn-bli,0,-0.5,6,norway
ITS-174555,LC,Puffinus puffinus,22698226,Decreasing,LC,BOTW,22698226,NA,iucn-bli,0,-0.5,7,Jan Mayen
ITS-174555,LC,Puffinus puffinus,22698226,Decreasing,LC,BOTW,22698226,NA,iucn-bli,0,-0.5,8,west
ITS-174555,LC,Puffinus puffinus,22698226,Decreasing,LC,BOTW,22698226,NA,iucn-bli,0,-0.5,9,east
ITS-176864,LC,Rhodostethia rosea,22694476,Unknown,LC,BOTW,22694476,NA,iucn-bli,0,NA,2,Nunavut
ITS-176864,LC,Rhodostethia rosea,22694476,Unknown,LC,BOTW,22694476,NA,iucn-bli,0,NA,4,Russia
ITS-176864,LC,Rhodostethia rosea,22694476,Unknown,LC,BOTW,22694476,NA,iucn-bli,0,NA,8,west
ITS-176875,LC,Rissa tridactyla,22694497,Decreasing,LC,BOTW,22694497,NA,iucn-bli,0,-0.5,2,Nunavut
ITS-176875,LC,Rissa tridactyla,22694497,Decreasing,LC,BOTW,22694497,NA,iucn-bli,0,-0.5,4,Russia
ITS-176875,LC,Rissa tridactyla,22694497,Decreasing,LC,BOTW,22694497,NA,iucn-bli,0,-0.5,5,svalbard
ITS-176875,LC,Rissa tridactyla,22694497,Decreasing,LC,BOTW,22694497,NA,iucn-bli,0,-0.5,6,norway
ITS-176875,LC,Rissa tridactyla,22694497,Decreasing,LC,BOTW,22694497,NA,iucn-bli,0,-0.5,7,Jan Mayen
ITS-176875,LC,Rissa tridactyla,22694497,Decreasing,LC,BOTW,22694497,NA,iucn-bli,0,-0.5,8,west
ITS-176875,LC,Rissa tridactyla,22694497,Decreasing,LC,BOTW,22694497,NA,iucn-bli,0,-0.5,9,east
ITS-175155,LC,Somateria mollissima,22680405,Unknown,NT,BOTW,22680405,NA,iucn-bli,0.2,NA,2,Nunavut
ITS-175155,LC,Somateria mollissima,22680405,Unknown,NT,BOTW,22680405,NA,iucn-bli,0.2,NA,4,Russia
ITS-175155,LC,Somateria mollissima,22680405,Unknown,NT,BOTW,22680405,NA,iucn-bli,0.2,NA,5,svalbard
ITS-175155,LC,Somateria mollissima,22680405,Unknown,NT,BOTW,22680405,NA,iucn-bli,0.2,NA,6,norway
ITS-175155,LC,Somateria mollissima,22680405,Unknown,NT,BOTW,22680405,NA,iucn-bli,0.2,NA,7,Jan Mayen
ITS-175155,LC,Somateria mollissima,22680405,Unknown,NT,BOTW,22680405,NA,iucn-bli,0.2,NA,8,west
ITS-175155,LC,Somateria mollissima,22680405,Unknown,NT,BOTW,22680405,NA,iucn-bli,0.2,NA,9,east
ITS-175160,LC,Somateria spectabilis,22680409,Decreasing,LC,BOTW,22680409,NA,iucn-bli,0,-0.5,1,Alaska
ITS-175160,LC,Somateria spectabilis,22680409,Decreasing,LC,BOTW,22680409,NA,iucn-bli,0,-0.5,2,Nunavut
ITS-175160,LC,Somateria spectabilis,22680409,Decreasing,LC,BOTW,22680409,NA,iucn-bli,0,-0.5,3,Beaufort Sea
ITS-175160,LC,Somateria spectabilis,22680409,Decreasing,LC,BOTW,22680409,NA,iucn-bli,0,-0.5,4,Russia
ITS-175160,LC,Somateria spectabilis,22680409,Decreasing,LC,BOTW,22680409,NA,iucn-bli,0,-0.5,5,svalbard
ITS-175160,LC,Somateria spectabilis,22680409,Decreasing,LC,BOTW,22680409,NA,iucn-bli,0,-0.5,6,norway
ITS-175160,LC,Somateria spectabilis,22680409,Decreasing,LC,BOTW,22680409,NA,iucn-bli,0,-0.5,7,Jan Mayen
ITS-175160,LC,Somateria spectabilis,22680409,Decreasing,LC,BOTW,22680409,NA,iucn-bli,0,-0.5,8,west
ITS-175160,LC,Somateria spectabilis,22680409,Decreasing,LC,BOTW,22680409,NA,iucn-bli,0,-0.5,9,east
ITS-176794,LC,Stercorarius longicaudus,22694251,Stable,LC,BOTW,22694251,NA,iucn-bli,0,0,1,Alaska
ITS-176794,LC,Stercorarius longicaudus,22694251,Stable,LC,BOTW,22694251,NA,iucn-bli,0,0,2,Nunavut
ITS-176794,LC,Stercorarius longicaudus,22694251,Stable,LC,BOTW,22694251,NA,iucn-bli,0,0,3,Beaufort Sea
ITS-176794,LC,Stercorarius longicaudus,22694251,Stable,LC,BOTW,22694251,NA,iucn-bli,0,0,4,Russia
ITS-176794,LC,Stercorarius longicaudus,22694251,Stable,LC,BOTW,22694251,NA,iucn-bli,0,0,5,svalbard
ITS-176794,LC,Stercorarius longicaudus,22694251,Stable,LC,BOTW,22694251,NA,iucn-bli,0,0,6,norway
ITS-176794,LC,Stercorarius longicaudus,22694251,Stable,LC,BOTW,22694251,NA,iucn-bli,0,0,7,Jan Mayen
ITS-176794,LC,Stercorarius longicaudus,22694251,Stable,LC,BOTW,22694251,NA,iucn-bli,0,0,8,west
ITS-176794,LC,Stercorarius longicaudus,22694251,Stable,LC,BOTW,22694251,NA,iucn-bli,0,0,9,east
ITS-660062,LC,Stercorarius maccormicki,22694218,Stable,LC,BOTW,22694218,NA,iucn-bli,0,0,1,Alaska
ITS-660062,LC,Stercorarius maccormicki,22694218,Stable,LC,BOTW,22694218,NA,iucn-bli,0,0,2,Nunavut
ITS-660062,LC,Stercorarius maccormicki,22694218,Stable,LC,BOTW,22694218,NA,iucn-bli,0,0,3,Beaufort Sea
ITS-660062,LC,Stercorarius maccormicki,22694218,Stable,LC,BOTW,22694218,NA,iucn-bli,0,0,4,Russia
ITS-660062,LC,Stercorarius maccormicki,22694218,Stable,LC,BOTW,22694218,NA,iucn-bli,0,0,8,west
ITS-176793,LC,Stercorarius parasiticus,22694245,Stable,LC,BOTW,22694245,NA,iucn-bli,0,0,2,Nunavut
ITS-176793,LC,Stercorarius parasiticus,22694245,Stable,LC,BOTW,22694245,NA,iucn-bli,0,0,4,Russia
ITS-176793,LC,Stercorarius parasiticus,22694245,Stable,LC,BOTW,22694245,NA,iucn-bli,0,0,5,svalbard
ITS-176793,LC,Stercorarius parasiticus,22694245,Stable,LC,BOTW,22694245,NA,iucn-bli,0,0,6,norway
ITS-176793,LC,Stercorarius parasiticus,22694245,Stable,LC,BOTW,22694245,NA,iucn-bli,0,0,7,Jan Mayen
ITS-176793,LC,Stercorarius parasiticus,22694245,Stable,LC,BOTW,22694245,NA,iucn-bli,0,0,8,west
ITS-176793,LC,Stercorarius parasiticus,22694245,Stable,LC,BOTW,22694245,NA,iucn-bli,0,0,9,east
ITS-176792,LC,Stercorarius pomarinus,22694240,Stable,LC,BOTW,22694240,NA,iucn-bli,0,0,2,Nunavut
ITS-176792,LC,Stercorarius pomarinus,22694240,Stable,LC,BOTW,22694240,NA,iucn-bli,0,0,4,Russia
ITS-176792,LC,Stercorarius pomarinus,22694240,Stable,LC,BOTW,22694240,NA,iucn-bli,0,0,5,svalbard
ITS-176792,LC,Stercorarius pomarinus,22694240,Stable,LC,BOTW,22694240,NA,iucn-bli,0,0,6,norway
ITS-176792,LC,Stercorarius pomarinus,22694240,Stable,LC,BOTW,22694240,NA,iucn-bli,0,0,7,Jan Mayen
ITS-176792,LC,Stercorarius pomarinus,22694240,Stable,LC,BOTW,22694240,NA,iucn-bli,0,0,8,west
ITS-176792,LC,Stercorarius pomarinus,22694240,Stable,LC,BOTW,22694240,NA,iucn-bli,0,0,9,east
ITS-660059,LC,Stercorarius skua,22694160,Stable,LC,BOTW,22694160,NA,iucn-bli,0,0,4,Russia
ITS-660059,LC,Stercorarius skua,22694160,Stable,LC,BOTW,22694160,NA,iucn-bli,0,0,5,svalbard
ITS-660059,LC,Stercorarius skua,22694160,Stable,LC,BOTW,22694160,NA,iucn-bli,0,0,6,norway
ITS-660059,LC,Stercorarius skua,22694160,Stable,LC,BOTW,22694160,NA,iucn-bli,0,0,7,Jan Mayen
ITS-660059,LC,Stercorarius skua,22694160,Stable,LC,BOTW,22694160,NA,iucn-bli,0,0,8,west
ITS-660059,LC,Stercorarius skua,22694160,Stable,LC,BOTW,22694160,NA,iucn-bli,0,0,9,east
ITS-176891,NA,Sterna dougallii,22694601,Unknown,LC,BOTW,22694601,NA,iucn-bli,0,NA,6,norway
ITS-176888,LC,Sterna hirundo,22694623,Decreasing,LC,BOTW,22694623,NA,iucn-bli,0,-0.5,1,Alaska
ITS-176888,LC,Sterna hirundo,22694623,Decreasing,LC,BOTW,22694623,NA,iucn-bli,0,-0.5,2,Nunavut
ITS-176888,LC,Sterna hirundo,22694623,Decreasing,LC,BOTW,22694623,NA,iucn-bli,0,-0.5,3,Beaufort Sea
ITS-176888,LC,Sterna hirundo,22694623,Decreasing,LC,BOTW,22694623,NA,iucn-bli,0,-0.5,4,Russia
ITS-176888,LC,Sterna hirundo,22694623,Decreasing,LC,BOTW,22694623,NA,iucn-bli,0,-0.5,5,svalbard
ITS-176888,LC,Sterna hirundo,22694623,Decreasing,LC,BOTW,22694623,NA,iucn-bli,0,-0.5,6,norway
ITS-176888,LC,Sterna hirundo,22694623,Decreasing,LC,BOTW,22694623,NA,iucn-bli,0,-0.5,7,Jan Mayen
ITS-176888,LC,Sterna hirundo,22694623,Decreasing,LC,BOTW,22694623,NA,iucn-bli,0,-0.5,8,west
ITS-176888,LC,Sterna hirundo,22694623,Decreasing,LC,BOTW,22694623,NA,iucn-bli,0,-0.5,9,east
ITS-176890,LC,Sterna paradisaea,22694629,Decreasing,LC,BOTW,22694629,NA,iucn-bli,0,-0.5,1,Alaska
ITS-176890,LC,Sterna paradisaea,22694629,Decreasing,LC,BOTW,22694629,NA,iucn-bli,0,-0.5,2,Nunavut
ITS-176890,LC,Sterna paradisaea,22694629,Decreasing,LC,BOTW,22694629,NA,iucn-bli,0,-0.5,3,Beaufort Sea
ITS-176890,LC,Sterna paradisaea,22694629,Decreasing,LC,BOTW,22694629,NA,iucn-bli,0,-0.5,4,Russia
ITS-176890,LC,Sterna paradisaea,22694629,Decreasing,LC,BOTW,22694629,NA,iucn-bli,0,-0.5,5,svalbard
ITS-176890,LC,Sterna paradisaea,22694629,Decreasing,LC,BOTW,22694629,NA,iucn-bli,0,-0.5,6,norway
ITS-176890,LC,Sterna paradisaea,22694629,Decreasing,LC,BOTW,22694629,NA,iucn-bli,0,-0.5,7,Jan Mayen
ITS-176890,LC,Sterna paradisaea,22694629,Decreasing,LC,BOTW,22694629,NA,iucn-bli,0,-0.5,8,west
ITS-176890,LC,Sterna paradisaea,22694629,Decreasing,LC,BOTW,22694629,NA,iucn-bli,0,-0.5,9,east
ITS-176927,LC,Sterna sandvicensis,22694591,Stable,LC,BOTW,22694591,NA,iucn-bli,0,0,4,Russia
ITS-176927,LC,Sterna sandvicensis,22694591,Stable,LC,BOTW,22694591,NA,iucn-bli,0,0,6,norway
ITS-176927,LC,Sterna sandvicensis,22694591,Stable,LC,BOTW,22694591,NA,iucn-bli,0,0,9,east
ITS-824126,LC,Sternula albifrons,22694656,Decreasing,LC,BOTW,22694656,NA,iucn-bli,0,-0.5,4,Russia
ITS-824126,LC,Sternula albifrons,22694656,Decreasing,LC,BOTW,22694656,NA,iucn-bli,0,-0.5,6,norway
ITS-824126,LC,Sternula albifrons,22694656,Decreasing,LC,BOTW,22694656,NA,iucn-bli,0,-0.5,9,east
ITS-554452,EN,Thalassarche chlororhynchos,22698425,Decreasing,EN,BOTW,22698425,NA,iucn-bli,0.6,-0.5,4,Russia
ITS-554452,EN,Thalassarche chlororhynchos,22698425,Decreasing,EN,BOTW,22698425,NA,iucn-bli,0.6,-0.5,5,svalbard
ITS-554452,EN,Thalassarche chlororhynchos,22698425,Decreasing,EN,BOTW,22698425,NA,iucn-bli,0.6,-0.5,6,norway
ITS-554452,EN,Thalassarche chlororhynchos,22698425,Decreasing,EN,BOTW,22698425,NA,iucn-bli,0.6,-0.5,7,Jan Mayen
ITS-554452,EN,Thalassarche chlororhynchos,22698425,Decreasing,EN,BOTW,22698425,NA,iucn-bli,0.6,-0.5,9,east
ITS-554453,NT,Thalassarche melanophris,22698375,Decreasing,NT,BOTW,22698375,NA,iucn-bli,0.2,-0.5,4,Russia
ITS-554453,NT,Thalassarche melanophris,22698375,Decreasing,NT,BOTW,22698375,NA,iucn-bli,0.2,-0.5,5,svalbard
ITS-554453,NT,Thalassarche melanophris,22698375,Decreasing,NT,BOTW,22698375,NA,iucn-bli,0.2,-0.5,6,norway
ITS-554453,NT,Thalassarche melanophris,22698375,Decreasing,NT,BOTW,22698375,NA,iucn-bli,0.2,-0.5,7,Jan Mayen
ITS-554453,NT,Thalassarche melanophris,22698375,Decreasing,NT,BOTW,22698375,NA,iucn-bli,0.2,-0.5,9,east
ITS-176974,LC,Uria aalge,22694841,Increasing,LC,BOTW,22694841,NA,iucn-bli,0,0.5,1,Alaska
ITS-176974,LC,Uria aalge,22694841,Increasing,LC,BOTW,22694841,NA,iucn-bli,0,0.5,2,Nunavut
ITS-176974,LC,Uria aalge,22694841,Increasing,LC,BOTW,22694841,NA,iucn-bli,0,0.5,3,Beaufort Sea
ITS-176974,LC,Uria aalge,22694841,Increasing,LC,BOTW,22694841,NA,iucn-bli,0,0.5,4,Russia
ITS-176974,LC,Uria aalge,22694841,Increasing,LC,BOTW,22694841,NA,iucn-bli,0,0.5,5,svalbard
ITS-176974,LC,Uria aalge,22694841,Increasing,LC,BOTW,22694841,NA,iucn-bli,0,0.5,6,norway
ITS-176974,LC,Uria aalge,22694841,Increasing,LC,BOTW,22694841,NA,iucn-bli,0,0.5,7,Jan Mayen
ITS-176974,LC,Uria aalge,22694841,Increasing,LC,BOTW,22694841,NA,iucn-bli,0,0.5,8,west
ITS-176974,LC,Uria aalge,22694841,Increasing,LC,BOTW,22694841,NA,iucn-bli,0,0.5,9,east
ITS-176978,LC,Uria lomvia,22694847,Increasing,LC,BOTW,22694847,NA,iucn-bli,0,0.5,1,Alaska
ITS-176978,LC,Uria lomvia,22694847,Increasing,LC,BOTW,22694847,NA,iucn-bli,0,0.5,2,Nunavut
ITS-176978,LC,Uria lomvia,22694847,Increasing,LC,BOTW,22694847,NA,iucn-bli,0,0.5,3,Beaufort Sea
ITS-176978,LC,Uria lomvia,22694847,Increasing,LC,BOTW,22694847,NA,iucn-bli,0,0.5,4,Russia
ITS-176978,LC,Uria lomvia,22694847,Increasing,LC,BOTW,22694847,NA,iucn-bli,0,0.5,5,svalbard
ITS-176978,LC,Uria lomvia,22694847,Increasing,LC,BOTW,22694847,NA,iucn-bli,0,0.5,6,norway
ITS-176978,LC,Uria lomvia,22694847,Increasing,LC,BOTW,22694847,NA,iucn-bli,0,0.5,7,Jan Mayen
ITS-176978,LC,Uria lomvia,22694847,Increasing,LC,BOTW,22694847,NA,iucn-bli,0,0.5,8,west
ITS-176978,LC,Uria lomvia,22694847,Increasing,LC,BOTW,22694847,NA,iucn-bli,0,0.5,9,east
ITS-176866,LC,Xema sabini,22694479,Stable,LC,BOTW,22694479,NA,iucn-bli,0,0,1,Alaska
ITS-176866,LC,Xema sabini,22694479,Stable,LC,BOTW,22694479,NA,iucn-bli,0,0,2,Nunavut
ITS-176866,LC,Xema sabini,22694479,Stable,LC,BOTW,22694479,NA,iucn-bli,0,0,3,Beaufort Sea
ITS-176866,LC,Xema sabini,22694479,Stable,LC,BOTW,22694479,NA,iucn-bli,0,0,4,Russia
ITS-176866,LC,Xema sabini,22694479,Stable,LC,BOTW,22694479,NA,iucn-bli,0,0,5,svalbard
ITS-176866,LC,Xema sabini,22694479,Stable,LC,BOTW,22694479,NA,iucn-bli,0,0,6,norway
ITS-176866,LC,Xema sabini,22694479,Stable,LC,BOTW,22694479,NA,iucn-bli,0,0,7,Jan Mayen
ITS-176866,LC,Xema sabini,22694479,Stable,LC,BOTW,22694479,NA,iucn-bli,0,0,9,east
URM-Cn-5888,LC,Scolymia lacera,132874,Unknown,LC,CORALS_Part1,132874,NA,iucn,0,NA,8,west
W-Hyd-210726,LC,Millepora alcicornis,133144,Stable,LC,CORALS_Part1,133144,NA,iucn,0,0,8,west
URM-Cn-6038,LC,Porites astreoides,133680,Increasing,LC,CORALS_Part3,133680,NA,iucn,0,0.5,8,west
ITS-97315,LC,Homarus gammarus,169955,Stable,LC,LOBSTERS,169955,NA,iucn,0,0,6,norway
ITS-97317,LC,Nephrops norvegicus,169967,Stable,LC,LOBSTERS,169967,NA,iucn,0,0,6,norway
ITS-660110,LC,Pentacheles laevis,185038,Stable,LC,LOBSTERS,185038,NA,iucn,0,0,4,Russia
ITS-660110,LC,Pentacheles laevis,185038,Stable,LC,LOBSTERS,185038,NA,iucn,0,0,5,svalbard
ITS-660110,LC,Pentacheles laevis,185038,Stable,LC,LOBSTERS,185038,NA,iucn,0,0,6,norway
ITS-660110,LC,Pentacheles laevis,185038,Stable,LC,LOBSTERS,185038,NA,iucn,0,0,8,west
ITS-660110,LC,Pentacheles laevis,185038,Stable,LC,LOBSTERS,185038,NA,iucn,0,0,9,east
ITS-Mam-612591,EN,Eubalaena japonica,41711,Unknown,EN,MARINE_MAMMALS_update,41711,NA,iucn,0.6,NA,1,Alaska
ITS-Mam-612591,EN,Eubalaena japonica,41711,Unknown,EN,MARINE_MAMMALS_update,41711,NA,iucn,0.6,NA,4,Russia
ITS-Mam-180533,LC,Balaena mysticetus,2468,NA,NT,MARINE_MAMMALS_update,2468,Bering-Chukchi-Beaufort Sea,iucn,0.2,NA,1,Alaska
ITS-Mam-180533,LC,Balaena mysticetus,2468,NA,NT,MARINE_MAMMALS_update,2468,Bering-Chukchi-Beaufort Sea,iucn,0.2,NA,2,Nunavut
ITS-Mam-180533,LC,Balaena mysticetus,2468,NA,NT,MARINE_MAMMALS_update,2468,Bering-Chukchi-Beaufort Sea,iucn,0.2,NA,3,Beaufort Sea
ITS-Mam-180533,LC,Balaena mysticetus,2468,NA,NT,MARINE_MAMMALS_update,2468,Bering-Chukchi-Beaufort Sea,iucn,0.2,NA,4,Russia
ITS-Mam-180533,LC,Balaena mysticetus,2468,NA,NT,MARINE_MAMMALS_update,2468,Bering-Chukchi-Beaufort Sea,iucn,0.2,NA,5,svalbard
ITS-Mam-180533,LC,Balaena mysticetus,2468,NA,NT,MARINE_MAMMALS_update,2468,Bering-Chukchi-Beaufort Sea,iucn,0.2,NA,6,norway
ITS-Mam-180533,LC,Balaena mysticetus,2468,NA,NT,MARINE_MAMMALS_update,2468,Bering-Chukchi-Beaufort Sea,iucn,0.2,NA,7,Jan Mayen
ITS-Mam-180533,LC,Balaena mysticetus,2468,NA,NT,MARINE_MAMMALS_update,2468,Bering-Chukchi-Beaufort Sea,iucn,0.2,NA,8,west
ITS-Mam-180533,LC,Balaena mysticetus,2468,NA,NT,MARINE_MAMMALS_update,2468,Bering-Chukchi-Beaufort Sea,iucn,0.2,NA,9,east
ITS-Mam-180533,LC,Balaena mysticetus,2467,Increasing,LC,MARINE_MAMMALS_update,2467,NA,iucn,0,0.5,1,Alaska
ITS-Mam-180533,LC,Balaena mysticetus,2467,Increasing,LC,MARINE_MAMMALS_update,2467,NA,iucn,0,0.5,2,Nunavut
ITS-Mam-180533,LC,Balaena mysticetus,2467,Increasing,LC,MARINE_MAMMALS_update,2467,NA,iucn,0,0.5,3,Beaufort Sea
ITS-Mam-180533,LC,Balaena mysticetus,2467,Increasing,LC,MARINE_MAMMALS_update,2467,NA,iucn,0,0.5,4,Russia
ITS-Mam-180533,LC,Balaena mysticetus,2467,Increasing,LC,MARINE_MAMMALS_update,2467,NA,iucn,0,0.5,5,svalbard
ITS-Mam-180533,LC,Balaena mysticetus,2467,Increasing,LC,MARINE_MAMMALS_update,2467,NA,iucn,0,0.5,6,norway
ITS-Mam-180533,LC,Balaena mysticetus,2467,Increasing,LC,MARINE_MAMMALS_update,2467,NA,iucn,0,0.5,7,Jan Mayen
ITS-Mam-180533,LC,Balaena mysticetus,2467,Increasing,LC,MARINE_MAMMALS_update,2467,NA,iucn,0,0.5,8,west
ITS-Mam-180533,LC,Balaena mysticetus,2467,Increasing,LC,MARINE_MAMMALS_update,2467,NA,iucn,0,0.5,9,east
ITS-Mam-180533,LC,Balaena mysticetus,2469,Unknown,EN,MARINE_MAMMALS_update,2469,Okhotsk Sea,iucn,0.6,NA,1,Alaska
ITS-Mam-180533,LC,Balaena mysticetus,2469,Unknown,EN,MARINE_MAMMALS_update,2469,Okhotsk Sea,iucn,0.6,NA,2,Nunavut
ITS-Mam-180533,LC,Balaena mysticetus,2469,Unknown,EN,MARINE_MAMMALS_update,2469,Okhotsk Sea,iucn,0.6,NA,3,Beaufort Sea
ITS-Mam-180533,LC,Balaena mysticetus,2469,Unknown,EN,MARINE_MAMMALS_update,2469,Okhotsk Sea,iucn,0.6,NA,4,Russia
ITS-Mam-180533,LC,Balaena mysticetus,2469,Unknown,EN,MARINE_MAMMALS_update,2469,Okhotsk Sea,iucn,0.6,NA,5,svalbard
ITS-Mam-180533,LC,Balaena mysticetus,2469,Unknown,EN,MARINE_MAMMALS_update,2469,Okhotsk Sea,iucn,0.6,NA,6,norway
ITS-Mam-180533,LC,Balaena mysticetus,2469,Unknown,EN,MARINE_MAMMALS_update,2469,Okhotsk Sea,iucn,0.6,NA,7,Jan Mayen
ITS-Mam-180533,LC,Balaena mysticetus,2469,Unknown,EN,MARINE_MAMMALS_update,2469,Okhotsk Sea,iucn,0.6,NA,8,west
ITS-Mam-180533,LC,Balaena mysticetus,2469,Unknown,EN,MARINE_MAMMALS_update,2469,Okhotsk Sea,iucn,0.6,NA,9,east
ITS-Mam-180533,LC,Balaena mysticetus,2472,Unknown,CR,MARINE_MAMMALS_update,2472,Svalbard-Barents Sea (Spitsbergen),iucn,0.8,NA,1,Alaska
ITS-Mam-180533,LC,Balaena mysticetus,2472,Unknown,CR,MARINE_MAMMALS_update,2472,Svalbard-Barents Sea (Spitsbergen),iucn,0.8,NA,2,Nunavut
ITS-Mam-180533,LC,Balaena mysticetus,2472,Unknown,CR,MARINE_MAMMALS_update,2472,Svalbard-Barents Sea (Spitsbergen),iucn,0.8,NA,3,Beaufort Sea
ITS-Mam-180533,LC,Balaena mysticetus,2472,Unknown,CR,MARINE_MAMMALS_update,2472,Svalbard-Barents Sea (Spitsbergen),iucn,0.8,NA,4,Russia
ITS-Mam-180533,LC,Balaena mysticetus,2472,Unknown,CR,MARINE_MAMMALS_update,2472,Svalbard-Barents Sea (Spitsbergen),iucn,0.8,NA,5,svalbard
ITS-Mam-180533,LC,Balaena mysticetus,2472,Unknown,CR,MARINE_MAMMALS_update,2472,Svalbard-Barents Sea (Spitsbergen),iucn,0.8,NA,6,norway
ITS-Mam-180533,LC,Balaena mysticetus,2472,Unknown,CR,MARINE_MAMMALS_update,2472,Svalbard-Barents Sea (Spitsbergen),iucn,0.8,NA,7,Jan Mayen
ITS-Mam-180533,LC,Balaena mysticetus,2472,Unknown,CR,MARINE_MAMMALS_update,2472,Svalbard-Barents Sea (Spitsbergen),iucn,0.8,NA,8,west
ITS-Mam-180533,LC,Balaena mysticetus,2472,Unknown,CR,MARINE_MAMMALS_update,2472,Svalbard-Barents Sea (Spitsbergen),iucn,0.8,NA,9,east
ITS-Mam-180524,LC,Balaenoptera acutorostrata,2474,Stable,LC,MARINE_MAMMALS_update,2474,NA,iucn,0,0,1,Alaska
ITS-Mam-180524,LC,Balaenoptera acutorostrata,2474,Stable,LC,MARINE_MAMMALS_update,2474,NA,iucn,0,0,2,Nunavut
ITS-Mam-180524,LC,Balaenoptera acutorostrata,2474,Stable,LC,MARINE_MAMMALS_update,2474,NA,iucn,0,0,3,Beaufort Sea
